;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.012318" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.223871" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.069317" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.368467" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.233324" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.217778" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.009867" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.008797" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.004032" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.000000" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.000000" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.000000" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.000000" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.009236" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.006101" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.010863" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.003598" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.003113" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.003175" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.049128" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.018017" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.360415" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.013525" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.209285" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.002589" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.066665" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.024392" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.050551" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.012318" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.266413" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.151100" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.019728" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.045286" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.217778" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.009867" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.008797" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.004032" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.000000" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.000000" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.000000" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.000000" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268+0.009236" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709+0.006101" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908+0.010863" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008+0.003598" 
