ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.32051"
0,TnPH,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.28056"
0,TnPH,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.29215"
0,TnPH,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.33452"
0,TnPH,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.32186"
0,TnPH,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.31767"
0,TnPL,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.3717"
0,TnPL,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.35354"
0,TnPL,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.38985"
0,TnPL,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36331"
0,TnPL,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.38008"
0,TnPL,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37277"
0,TnPL,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37078"
0,TnPL,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36964"
0,TnPL,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.3733"
0,TnPL,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37295"
0,TnPL,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37185"
0,TnPL,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.3718"
0,TnPL,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37315"
0,TnPL,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36997"
0,TnPL,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37209"
0,TnPL,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37215"
0,TnPL,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37215"
0,TnPL,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37254"
0,TnPL,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37253"
0,TnPL,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37343"
0,TnPL,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37083"
0,TnPL,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36202"
