ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPL,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1997"
0,TnPL,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0407"
0,TnPL,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1206"
0,TnPL,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0906"
0,TnPL,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0909"
0,TnPL,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0952"
0,TnPL,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0855"
0,TnPL,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0842"
0,TnPL,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0864"
0,TnPL,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0867"
0,TnPL,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0866"
0,TnPL,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0875"
0,TnPL,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0843"
0,TnPL,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0805"
0,TnPL,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0805"
0,TnPL,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0864"
0,TnPL,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0863"
0,TnPL,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0902"
0,TnPL,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0804"
0,TnPL,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.94866"
0,TnPL,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.14"
0,TnPL,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1292"
0,TnPL,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1001"
0,TnPL,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.107"
0,TnPL,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.083"
