DeepCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0887"
0,TnPH,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0887"
0,TnPH,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0397"
0,TnPH,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0588"
0,TnPH,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0257"
0,TnPH,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.079"
0,TnPH,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2404"
0,TnPH,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1616"
0,TnPH,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.053"
0,TnPH,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1612"
0,TnPH,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1434"
0,TnPH,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1769"
0,TnPL,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0421"
0,TnPL,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.932"
0,TnPL,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1522"
0,TnPL,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99364"
0,TnPL,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0906"
0,TnPL,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0715"
0,TnPL,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0637"
0,TnPL,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0673"
0,TnPL,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0664"
0,TnPL,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.07"
0,TnPL,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0604"
0,TnPL,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0673"
0,TnPL,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0651"
0,TnPL,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0694"
0,TnPL,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0643"
0,TnPL,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0468"
0,TnPL,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0468"
0,TnPL,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0656"
0,TnPL,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0666"
0,TnPL,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0743"
0,TnPL,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0546"
0,TnPL,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1052"
0,TnPL,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0637"
0,TnPL,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0505"
0,TnPL,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1185"
0,TnPL,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0288"
0,TnPL,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0659"
