kin;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, kin, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.860753438231"
1, kin, down_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, "0.764061085775"

1, kin, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.968411721122"
1, kin, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.958754217346"
1, kin, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.950047708488"
1, kin, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94883231257"
1, kin, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.948741976753"
1, kin, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.901810744051"
1, kin, up_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, "0.915115840838"

2, kin, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.935256590663"
2, kin, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.937527060091"
2, kin, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.916309354658"
2, kin, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.913197133312"
2, kin, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.910349836763"
2, kin, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.809700165703"
2, kin, down_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, "0.712227876377"

2, kin, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.9583797552"
2, kin, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952662587584"
2, kin, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.930463792925"
2, kin, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.929986384144"
2, kin, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.936836251799"
2, kin, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.873290385292"
2, kin, up_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, "0.983022634793"
