kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952242323518"
1, kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.955839439630"
1, kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.952716652036"
1, kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.955381101609"
1, kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.952732814908"
1, kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.912296268940"
1, kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.930063343406"
1, kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946941571021"
1, kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952221720636"
1, kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950843546443"
1, kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951955432320"
1, kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.950838713884"
1, kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.912296268940"
1, kin, up_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, "0.936554313898"
1, kin, up_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951295760572"
1, kin, up_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, "0.953935377002"
1, kin, up_isrDef, 0, -2.4, 2.4, 100, 140, 0, 1, "0.953667467058"
1, kin, up_isrDef, 0, -2.4, 2.4, 140, 200, 0, 1, "0.952240904761"
1, kin, up_isrDef, 0, -2.4, 2.4, 200, 300, 0, 1, "0.949891663373"
1, kin, up_isrDef, 0, -2.4, 2.4, 300, 600, 0, 1, "0.895302514911"
1, kin, up_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, "0.936554313898"
1, kin, up_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952242323518"
1, kin, up_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952888142556"
1, kin, up_fsrDef, 0, -2.4, 2.4, 100, 140, 0, 1, "0.951765837014"
1, kin, up_fsrDef, 0, -2.4, 2.4, 140, 200, 0, 1, "0.952526377201"
1, kin, up_fsrDef, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947239921939"
1, kin, up_fsrDef, 0, -2.4, 2.4, 300, 600, 0, 1, "0.898880147338"
1, kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.932845187902"
1, kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.948456071735"
1, kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.953935377002"
1, kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.951765837014"
1, kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.952526377201"
1, kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.949891663373"
1, kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.902457779765"
2, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.908368825912"
2, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.921930849552"
