DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,down_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06221313286"
0,TnP,up_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06249110601"
0,TnP,down_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06126673497"
0,TnP,up_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0634375039"
0,TnP,down_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06194201933"
0,TnP,up_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06276221954"
0,TnP,down_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05698583761"
0,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06771840125"
0,TnP,down_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01159957369"
0,TnP,up_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11310466518"
0,TnP,down_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06124177611"
0,TnP,up_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06346246276"
